decision_date,effective_date,fund,profile,fund_type,rolling_tail_risk,risk_score,raw_crypto_budget,raw_equity_budget,previous_applied_crypto_budget,applied_crypto_budget,applied_equity_budget,previous_target_crypto_budget,target_crypto_budget,target_equity_budget,pretrade_crypto_weight,pretrade_equity_weight,market_drift_from_previous_target,post_rebalance_crypto_weight,post_rebalance_equity_weight,crypto_rebalance_change,target_budget_change,no_adjustment_triggered,monthly_limit_triggered,turnover
2023-02-28,2023-03-01,growth_adaptive,growth,adaptive,0.044675002809092,9.049360146252283,0.2819012797074954,0.7180987202925047,0.2443907156673114,0.2819012797074954,0.7180987202925047,0.2443907156673114,0.2819012797074954,0.7180987202925047,0.25593833499378404,0.744061665006216,0.011547619326472636,0.2819012797074942,0.718098720292508,0.025962944713710134,0.0375105640401839,False,False,0.2042346692234449
2023-03-31,2023-04-03,growth_adaptive,growth,adaptive,0.0497258828840727,12.088888888888889,0.2758222222222222,0.7241777777777778,0.2819012797074954,0.2819012797074954,0.7180987202925047,0.2819012797074954,0.2819012797074954,0.7180987202925047,0.29119216543435633,0.7088078345656437,0.009290885726860931,0.2819012797074964,0.7180987202925047,-0.009290885726859932,0.0,True,False,0.1356083099317583
2023-04-28,2023-05-01,growth_adaptive,growth,adaptive,0.05047375546635,14.570685169124022,0.2708586296617519,0.7291413703382481,0.2819012797074954,0.2708586296617519,0.7291413703382481,0.2819012797074954,0.2708586296617519,0.7291413703382481,0.2646981485570848,0.7353018514429153,-0.01720313115041061,0.2708586296617511,0.7291413703382789,0.006160481104666327,-0.0110426500457435,False,False,0.1942333986121021
2023-05-31,2023-06-01,growth_adaptive,growth,adaptive,0.0375670090484977,2.6138279932546373,0.2947723440134907,0.7052276559865093,0.2708586296617519,0.2947723440134907,0.7052276559865094,0.2708586296617519,0.2947723440134907,0.7052276559865094,0.2875639103301274,0.7124360896698726,0.01670528066837551,0.2947723440134919,0.7052276559865102,0.00720843368336449,0.0239137143517387,False,False,0.341089843407113
2023-06-30,2023-07-03,growth_adaptive,growth,adaptive,0.0485413030948913,14.473684210526317,0.2710526315789474,0.7289473684210526,0.2947723440134907,0.2710526315789474,0.7289473684210526,0.2947723440134907,0.2710526315789474,0.7289473684210526,0.3060371562739688,0.6939628437260312,0.011264812260478152,0.2710526315789465,0.7289473684210519,-0.034984524695022334,-0.0237197124345432,False,False,0.21133625466585
2023-07-31,2023-08-01,growth_adaptive,growth,adaptive,0.0536787739702087,23.416198877305533,0.2531676022453889,0.7468323977546111,0.2710526315789474,0.2531676022453889,0.7468323977546111,0.2710526315789474,0.2531676022453889,0.7468323977546111,0.30180185987878105,0.698198140121219,0.030749228299833675,0.2531676022453892,0.746832397754611,-0.04863425763339185,-0.0178850293335584,False,False,0.134673922246177
2023-08-31,2023-09-01,growth_adaptive,growth,adaptive,0.0505246989841056,19.483568075117372,0.2610328638497652,0.7389671361502348,0.2531676022453889,0.2531676022453889,0.7468323977546111,0.2531676022453889,0.2531676022453889,0.7468323977546111,0.21503642452933278,0.7849635754706672,-0.03813117771605615,0.2531676022453884,0.7468323977546059,0.03813117771605565,0.0,True,False,0.4188941009029309
2023-09-29,2023-10-02,growth_adaptive,growth,adaptive,0.0440244649195958,9.793420045906656,0.2804131599081866,0.7195868400918133,0.2531676022453889,0.2804131599081866,0.7195868400918134,0.2531676022453889,0.2804131599081866,0.7195868400918134,0.27754413026383207,0.7224558697361679,0.024376528018443144,0.280413159908186,0.7195868400918153,0.0028690296443539265,0.0272455576627976,False,False,0.3120045680158496
2023-10-31,2023-11-01,growth_adaptive,growth,adaptive,0.0236328519184651,0.0746825989544436,0.2998506348020911,0.7001493651979089,0.2804131599081866,0.2998506348020911,0.7001493651979089,0.2804131599081866,0.2998506348020911,0.7001493651979089,0.2936036237042944,0.7063963762957056,0.013190463796107776,0.2998506348020908,0.7001493651979089,0.006247011097796407,0.0194374748939045,False,False,0.2695511410273574
2023-11-30,2023-12-01,growth_adaptive,growth,adaptive,0.0326788061359547,3.6523009495982466,0.2926953981008034,0.7073046018991965,0.2998506348020911,0.2998506348020911,0.7001493651979089,0.2998506348020911,0.2998506348020911,0.7001493651979089,0.3010891738946794,0.6989108261053206,0.0012385390925882533,0.2998506348020912,0.7001493651979083,-0.0012385390925881978,0.0,True,False,0.2035996914788296
2020-12-31,2021-01-04,growth_fixed,growth,fixed,,,,,,,,,0.3,0.7,0.3000000000000002,0.6999999999999997,,0.3000000000000002,0.7,0.0,,,,
2021-01-29,2021-02-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.29004112426124096,0.709958875738759,-0.009958875738759032,0.3000000000000025,0.6999999999999996,0.00995887573876153,0.0,,,0.20965192778027
2021-02-26,2021-03-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3796324885243066,0.6203675114756935,0.0796324885243066,0.3000000000000004,0.6999999999999763,-0.07963248852430621,0.0,,,0.1433049386681417
2021-03-31,2021-04-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.34770162537121324,0.6522983746287867,0.04770162537121325,0.3000000000000007,0.6999999999999998,-0.04770162537121253,0.0,,,0.447232793742894
2021-04-30,2021-05-03,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.37375082558852,0.62624917441148,0.07375082558852003,0.2999999999999999,0.6999999999999942,-0.07375082558852014,0.0,,,0.2062746918420395
2021-05-28,2021-06-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.31604307915561186,0.6839569208443881,0.016043079155611872,0.2999999999999995,0.7000000000000015,-0.016043079155612372,0.0,,,0.2840915058122185
2021-06-30,2021-07-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.24335806284463168,0.7566419371553683,-0.056641937155368305,0.2999999999999999,0.7,0.056641937155368194,0.0,,,0.2843779390172554
2021-07-30,2021-08-02,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.29310580397145247,0.7068941960285475,-0.006894196028547517,0.3,0.6999999999999981,0.006894196028547517,0.0,,,0.0678946975490374
2021-08-31,2021-09-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3686943113590438,0.6313056886409563,0.0686943113590438,0.3000000000000001,0.7,-0.06869431135904369,0.0,,,0.0686943113590435
2021-09-30,2021-10-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.27404247162871986,0.7259575283712801,-0.025957528371280125,0.2999999999999998,0.7000000000000001,0.02595752837127996,0.0,,,0.2545300329730717
2021-10-29,2021-11-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.33580069935895474,0.6641993006410453,0.035800699358954746,0.2999999999999998,0.6999999999999981,-0.03580069935895491,0.0,,,0.2488182860294944
2021-11-30,2021-12-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.27390871889031676,0.7260912811096832,-0.02609128110968323,0.2999999999999996,0.6999999999999789,0.02609128110968284,0.0,,,0.3110041614997943
2021-12-31,2022-01-03,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.24673322416814852,0.7532667758318514,-0.053266775831851465,0.3,0.70000000000015,0.053266775831851465,0.0,,,0.1452767017162321
2022-01-31,2022-02-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.2501542586541847,0.7498457413458153,-0.049845741345815264,0.3000000000000004,0.7000000000000013,0.04984574134581565,0.0,,,0.2972155958564892
2022-02-28,2022-03-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.35057030934952693,0.6494296906504731,0.05057030934952694,0.2999999999999997,0.6999999999999995,-0.05057030934952722,0.0,,,0.4132659486636281
2022-03-31,2022-04-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.31737916393149695,0.6826208360685031,0.017379163931496966,0.2999999999999989,0.7,-0.017379163931498076,0.0,,,0.3335158893023635
2022-04-29,2022-05-02,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.26852581841203826,0.7314741815879617,-0.031474181587961725,0.3000000000000002,0.6999999999999998,0.03147418158796195,0.0,,,0.3210942982722089
2022-05-31,2022-06-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.2245586941001701,0.77544130589983,-0.07544130589982989,0.3000000000000012,0.6999999999999986,0.07544130589983111,0.0,,,0.3007130495306639
2022-06-30,2022-07-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.24649064283134045,0.7535093571686595,-0.05350935716865954,0.3,0.6999999999999995,0.05350935716865954,0.0,,,0.4099345880890511
2022-07-29,2022-08-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.32357576727668513,0.6764242327233149,0.023575767276685144,0.3000000000000011,0.7000000000000001,-0.023575767276684034,0.0,,,0.055525300448006
2022-08-31,2022-09-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.27809234105864744,0.7219076589413526,-0.021907658941352548,0.2999999999999954,0.7000000000000031,0.02190765894134794,0.0,,,0.14765599707395
2022-09-30,2022-10-03,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3298937517841616,0.6701062482158384,0.029893751784161593,0.2999999999999997,0.6999999999999996,-0.02989375178416187,0.0,,,0.3132228840913505
2022-10-31,2022-11-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.2831600588779588,0.7168399411220412,-0.01683994112204118,0.2999999999999992,0.7000000000000003,0.016839941122040403,0.0,,,0.1090444082905079
2022-11-30,2022-12-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.277604051892015,0.722395948107985,-0.02239594810798501,0.3000000000000022,0.6999999999999998,0.02239594810798723,0.0,,,0.2731170315684701
2022-12-30,2023-01-03,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.2783648049079377,0.7216351950920623,-0.021635195092062298,0.3000000000000001,0.6999999999999997,0.02163519509206241,0.0,,,0.2238025710263825
2023-01-31,2023-02-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3338630804240774,0.6661369195759226,0.03386308042407743,0.2999999999999999,0.7,-0.03386308042407754,0.0,,,0.1478588481641378
2023-02-28,2023-03-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3130864592751131,0.686913540724887,0.013086459275113094,0.2999999999999987,0.7000000000000033,-0.01308645927511437,0.0,,,0.1833545874930436
2023-03-31,2023-04-03,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.309630184582668,0.690369815417332,0.009630184582668011,0.300000000000001,0.7,-0.009630184582667012,0.0,,,0.1342540997150208
2023-04-28,2023-05-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.2821263157578977,0.7178736842421023,-0.017873684242102283,0.2999999999999991,0.7000000000000295,0.017873684242101395,0.0,,,0.1940895539111534
2023-05-31,2023-06-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3177194180478565,0.6822805819521435,0.01771941804785654,0.3000000000000012,0.7000000000000007,-0.017719418047855318,0.0,,,0.3414935375944473
2023-06-30,2023-07-03,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.311376382185955,0.688623617814045,0.011376382185954992,0.299999999999999,0.6999999999999993,-0.011376382185955991,0.0,,,0.2054790209025168
2023-07-31,2023-08-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3325350604576358,0.6674649395423642,0.03253506045763582,0.3000000000000004,0.7,-0.032535060457635434,0.0,,,0.1297913816208706
2023-08-31,2023-09-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.25724473739721915,0.7427552626027809,-0.04275526260278084,0.2999999999999994,0.699999999999995,0.04275526260278023,0.0,,,0.4231265088071589
2023-09-29,2023-10-02,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.32691197167935826,0.6730880283206417,0.02691197167935827,0.2999999999999994,0.7000000000000018,-0.02691197167935888,0.0,,,0.3038443040959087
2023-10-31,2023-11-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.313710144935917,0.686289855064083,0.01371014493591699,0.2999999999999996,0.7,-0.013710144935917379,0.0,,,0.2654061828360179
2023-11-30,2023-12-01,growth_fixed,growth,fixed,,,,,,,,0.3,0.3,0.7,0.3012388906035768,0.6987611093964232,0.0012388906035767921,0.3,0.6999999999999993,-0.0012388906035767921,0.0,,,0.2035926682020723
